,movieId,occurrences
53477,194817,1
53478,194819,8
53479,194821,2
53480,194823,3
53481,194825,2
53482,194827,1
53483,194829,8
53484,194831,6
53485,194833,1
53486,194835,6
53487,194837,2
53488,194839,2
53489,194843,1
53490,194845,3
53491,194847,2
53492,194849,2
53493,194851,2
53494,194853,2
53495,194855,1
53496,194857,2
53497,194859,1
53498,194861,18
53499,194863,3
53500,194865,2
53501,194867,1
53502,194869,1
53503,194871,28
53504,194873,1
53505,194875,2
53506,194877,3
53507,194881,1
53508,194883,2
53509,194885,2
53510,194889,1
53511,194891,1
53512,194893,1
53513,194895,1
53514,194897,6
53515,194899,3
53516,194903,18
53517,194905,1
53518,194907,1
53519,194909,2
53520,194911,10
53521,194913,4
53522,194915,2
53523,194917,4
53524,194919,14
53525,194921,2
53526,194925,3
53527,194927,13
53528,194929,12
53529,194931,14
53530,194933,1
53531,194935,6
53532,194937,1
53533,194941,2
53534,194943,2
53535,194945,6
53536,194947,128
53537,194949,3
53538,194951,893
53539,194953,5
53540,194955,2
53541,194957,1
53542,194959,73
53543,194961,1
53544,194963,1
53545,194965,3
53546,194967,9
53547,194969,31
53548,194973,12
53549,194975,56
53550,194977,7
53551,194979,5
53552,194981,1
53553,194983,9
53554,194985,5
53555,194987,3
53556,194989,5
53557,194991,12
53558,194993,2
53559,194995,1
53560,194997,1
53561,194999,3
53562,195001,47
53563,195003,1
53564,195005,3
53565,195007,5
53566,195009,9
53567,195013,2
53568,195017,2
53569,195019,7
53570,195021,1
53571,195023,2
53572,195025,1
53573,195027,3
53574,195029,3
53575,195031,2
53576,195033,2
53577,195037,2
53578,195041,27
53579,195043,3
53580,195045,25
53581,195047,4
53582,195049,5
53583,195051,3
53584,195053,1
53585,195057,1
53586,195059,1
53587,195063,2
53588,195065,8
53589,195067,10
53590,195069,1
53591,195071,14
53592,195073,1
53593,195075,18
53594,195077,2
53595,195079,2
53596,195081,4
53597,195083,1
53598,195085,2
53599,195087,3
53600,195089,2
53601,195091,6
53602,195093,1
53603,195095,21
53604,195097,1
53605,195099,2
53606,195101,2
53607,195103,2
53608,195105,2
53609,195107,2
53610,195109,4
53611,195111,1
53612,195113,4
53613,195115,9
53614,195117,1
53615,195119,1
53616,195121,5
53617,195123,2
53618,195125,6
53619,195127,5
53620,195129,2
53621,195131,1
53622,195133,1
53623,195135,4
53624,195139,3
53625,195141,3
53626,195147,1
53627,195149,7
53628,195151,1
53629,195153,2
53630,195155,3
53631,195157,3
53632,195159,3085
53633,195161,311
53634,195163,410
53635,195165,100
53636,195167,123
53637,195169,1
53638,195171,7
53639,195173,4
53640,195175,11
53641,195177,1
53642,195179,1
53643,195181,3
53644,195183,2
53645,195185,1
53646,195187,1
53647,195189,2
53648,195191,3
53649,195193,2
53650,195195,2
53651,195197,1
53652,195199,2
53653,195201,2
53654,195203,1
53655,195205,1
53656,195207,9
53657,195211,1
53658,195213,2
53659,195215,1
53660,195217,3
53661,195219,2
53662,195225,2
53663,195227,1
53664,195229,4
53665,195231,2
53666,195233,3
53667,195235,2
53668,195237,3
53669,195239,1
53670,195241,2
53671,195243,1
53672,195245,3
53673,195247,3
53674,195249,1
53675,195251,27
53676,195253,2
53677,195255,19
53678,195257,11
53679,195259,4
53680,195261,8
53681,195263,8
53682,195265,1
53683,195267,6
53684,195269,1
53685,195271,1
53686,195273,3
53687,195275,3
53688,195277,7
53689,195279,4
53690,195281,6
53691,195283,5
53692,195285,2
53693,195287,3
53694,195289,2
53695,195291,7
53696,195293,34
53697,195295,93
53698,195297,19
53699,195299,1
53700,195301,4
53701,195303,24
53702,195305,109
53703,195307,13
53704,195309,1
53705,195311,1
53706,195313,1
53707,195315,24
53708,195317,3
53709,195319,3
53710,195321,1
53711,195323,1
53712,195325,2
53713,195327,3
53714,195329,1
53715,195331,2
53716,195333,1
53717,195335,3
53718,195337,2
53719,195339,1
53720,195343,11
53721,195345,1
53722,195347,3
53723,195349,16
53724,195351,1
53725,195355,1
53726,195357,3
53727,195359,2
53728,195361,2
53729,195363,1
53730,195365,8
53731,195367,3
53732,195369,1
53733,195371,1
53734,195373,1
53735,195375,5
53736,195377,3
53737,195379,1
53738,195381,2
53739,195383,1
53740,195385,7
53741,195387,1
53742,195389,2
53743,195391,10
53744,195395,1
53745,195399,2
53746,195401,1
53747,195403,2
53748,195405,3
53749,195407,3
53750,195409,1
53751,195411,2
53752,195415,6
53753,195417,2
53754,195419,1
53755,195421,2
53756,195423,5
53757,195425,5
53758,195427,4
53759,195429,16
53760,195431,3
53761,195433,2
53762,195435,1
53763,195437,2
53764,195439,1
53765,195441,1
53766,195443,3
53767,195445,4
53768,195447,2
53769,195449,1
53770,195451,7
53771,195453,3
53772,195455,1
53773,195457,1
53774,195459,2
53775,195461,6
53776,195463,9
53777,195465,2
53778,195467,5
53779,195469,2
53780,195471,1
53781,195473,8
53782,195475,1
53783,195477,2
53784,195479,4
53785,195481,2
53786,195483,1
53787,195485,25
53788,195487,8
53789,195489,2
53790,195491,4
53791,195495,3
53792,195497,520
53793,195499,2
53794,195503,4
53795,195505,1
53796,195507,2
53797,195509,1
53798,195511,2
53799,195513,2
53800,195515,4
53801,195517,2
53802,195519,3
53803,195521,1
53804,195523,2
53805,195525,3
53806,195527,1
53807,195529,9
53808,195533,11
53809,195535,3
53810,195537,3
53811,195543,1
53812,195545,2
53813,195547,1
53814,195549,1
53815,195551,24
53816,195553,5
53817,195555,2
53818,195559,1
53819,195561,35
53820,195563,1
53821,195565,2
53822,195567,2
53823,195573,3
53824,195575,1
53825,195577,1
53826,195581,5
53827,195583,3
53828,195585,4
53829,195587,3
53830,195589,3
53831,195591,1
53832,195593,1
53833,195595,4
53834,195597,3
53835,195601,1
53836,195603,2
53837,195605,2
53838,195607,1
53839,195609,1
53840,195611,1
53841,195613,1
53842,195615,3
53843,195617,2
53844,195619,6
53845,195621,1
53846,195623,2
53847,195625,2
53848,195627,3
53849,195629,1
53850,195631,2
53851,195633,3
53852,195635,6
53853,195637,3
53854,195639,71
53855,195641,2
53856,195643,3
53857,195647,1
53858,195649,3
53859,195651,3
53860,195653,1
53861,195655,8
53862,195659,3
53863,195661,1
53864,195663,1
53865,195665,2
53866,195667,1
53867,195669,5
53868,195671,20
53869,195673,3
53870,195675,1
53871,195679,2
53872,195681,11
53873,195683,2
53874,195685,1
53875,195687,1
53876,195689,4
53877,195691,3
53878,195693,1
53879,195695,3
53880,195697,1
53881,195701,7
53882,195703,5
53883,195705,1
53884,195707,6
53885,195709,2
53886,195713,20
53887,195715,5
53888,195717,4
53889,195719,6
53890,195721,5
53891,195723,9
53892,195725,7
53893,195727,4
53894,195729,2
53895,195731,4
53896,195733,36
53897,195735,4
53898,195739,6
53899,195741,3
53900,195743,1
53901,195745,32
53902,195747,3
53903,195749,3
53904,195751,3
53905,195753,5
53906,195755,7
53907,195757,22
53908,195759,1
53909,195761,5
53910,195763,1
53911,195765,2
53912,195767,12
53913,195769,2
53914,195773,1
53915,195775,3
53916,195777,384
53917,195779,6
53918,195781,3
53919,195783,2
53920,195785,3
53921,195787,4
53922,195795,5
53923,195797,3
53924,195805,4
53925,195809,1
53926,195811,2
53927,195813,1
53928,195815,1
53929,195817,1
53930,195819,1
53931,195821,1
53932,195823,114
53933,195825,3
53934,195827,1
53935,195831,1
53936,195835,2
53937,195837,4
53938,195839,4
53939,195841,1
53940,195843,1
53941,195847,45
53942,195849,92
53943,195851,1
53944,195853,2
53945,195855,6
53946,195859,2
53947,195861,6
53948,195863,7
53949,195865,1
53950,195867,4
53951,195869,4
53952,195871,2
53953,195873,5
53954,195875,2
53955,195877,3
53956,195879,3
53957,195881,2
53958,195885,3
53959,195887,4
53960,195889,2
53961,195891,3
53962,195893,3
53963,195895,4
53964,195897,5
53965,195899,10
53966,195901,5
53967,195903,2
53968,195905,1
53969,195907,3
53970,195909,3
53971,195911,6
53972,195913,1
53973,195915,2
53974,195917,2
53975,195919,1
53976,195921,313
53977,195923,3
53978,195925,2
53979,195927,4
53980,195929,3
53981,195931,16
53982,195933,2
53983,195937,4
53984,195939,3
53985,195941,1
53986,195943,1
53987,195945,1
53988,195947,2
53989,195949,1
53990,195953,2
53991,195955,3
53992,195957,1
53993,195959,4
53994,195961,2
53995,195963,4
53996,195965,1
53997,195967,1
53998,195969,3
53999,195971,1
54000,195973,1
54001,195975,1
54002,195977,10
54003,195979,2
54004,195981,9
54005,195983,4
54006,195985,1
54007,195987,8
54008,195989,1
54009,195991,1
54010,195993,6
54011,195995,2
54012,195997,2
54013,195999,2
54014,196001,4
54015,196003,2
54016,196005,6
54017,196009,3
54018,196011,1
54019,196013,1
54020,196015,1
54021,196017,1
54022,196019,2
54023,196021,22
54024,196023,1
54025,196025,5
54026,196027,2
54027,196029,4
54028,196031,2
54029,196033,2
54030,196035,9
54031,196037,7
54032,196039,1
54033,196041,6
54034,196043,4
54035,196045,2
54036,196047,2
54037,196049,1
54038,196051,1
54039,196053,5
54040,196055,1
54041,196057,2
54042,196061,2
54043,196063,1
54044,196065,4
54045,196067,49
54046,196071,3
54047,196073,15
54048,196075,3
54049,196077,2
54050,196079,2
54051,196081,44
54052,196083,2
54053,196085,7
54054,196087,4
54055,196089,1
54056,196091,1
54057,196093,6
54058,196095,8
54059,196097,8
54060,196101,2
54061,196103,1
54062,196105,1
54063,196107,1
54064,196111,5
54065,196113,29
54066,196115,3
54067,196117,15
54068,196119,1
54069,196121,4
54070,196123,2
54071,196125,2
54072,196127,3
54073,196129,1
54074,196131,1
54075,196135,2
54076,196137,1
54077,196139,1
54078,196141,4
54079,196143,2
54080,196145,1
54081,196147,1
54082,196149,3
54083,196153,1
54084,196155,1
54085,196157,1
54086,196159,1
54087,196161,1
54088,196163,1
54089,196165,1
54090,196167,6
54091,196169,4
54092,196171,5
54093,196173,2
54094,196175,58
54095,196181,4
54096,196183,1
54097,196185,1
54098,196187,1
54099,196191,21
54100,196195,2
54101,196197,1
54102,196199,7
54103,196201,4
54104,196203,2
54105,196205,2
54106,196209,4
54107,196211,8
54108,196213,3
54109,196215,3
54110,196217,3
54111,196219,1
54112,196223,164
54113,196225,2
54114,196227,6
54115,196229,1
54116,196231,8
54117,196233,5
54118,196235,1
54119,196237,3
54120,196239,8
54121,196241,6
54122,196243,9
54123,196245,3
54124,196247,6
54125,196249,5
54126,196251,2
54127,196255,5
54128,196257,17
54129,196259,1
54130,196261,1
54131,196263,1
54132,196265,4
54133,196267,12
54134,196269,1
54135,196271,2
54136,196273,1
54137,196275,1
54138,196277,2
54139,196281,1
54140,196283,1
54141,196285,2
54142,196287,2
54143,196289,1
54144,196291,1
54145,196293,8
54146,196295,3
54147,196297,1
54148,196301,2
54149,196303,1
54150,196305,2
54151,196307,6
54152,196309,1
54153,196311,4
54154,196313,3
54155,196315,4
54156,196317,5
54157,196319,4
54158,196321,3
54159,196325,2
54160,196327,2
54161,196329,2
54162,196331,1
54163,196333,2
54164,196335,5
54165,196337,2
54166,196339,2
54167,196341,40
54168,196343,22
54169,196345,5
54170,196347,1
54171,196349,1
54172,196351,1
54173,196353,2
54174,196357,5
54175,196359,1
54176,196363,1
54177,196365,13
54178,196367,2
54179,196369,2
54180,196371,4
54181,196373,3
54182,196375,2
54183,196377,3
54184,196379,2
54185,196381,12
54186,196383,5
54187,196385,5
54188,196387,1
54189,196389,2
54190,196391,2
54191,196393,2
54192,196395,4
54193,196397,1
54194,196399,7
54195,196401,2
54196,196403,1
54197,196405,11
54198,196407,7
54199,196409,2
54200,196411,1
54201,196413,3
54202,196415,2
54203,196417,395
54204,196419,1
54205,196421,14
54206,196423,1
54207,196425,1
54208,196427,10
54209,196429,2
54210,196431,5
54211,196433,3
54212,196435,2
54213,196437,9
54214,196439,2
54215,196441,1
54216,196443,2
54217,196445,2
54218,196447,3
54219,196449,1
54220,196451,2
54221,196453,1
54222,196455,1
54223,196457,1
54224,196459,1
54225,196461,2
54226,196463,3
54227,196465,2
54228,196467,4
54229,196469,2
54230,196471,1
54231,196473,2
54232,196475,3
54233,196477,2
54234,196479,3
54235,196481,1
54236,196483,1
54237,196485,2
54238,196487,43
54239,196489,1
54240,196491,30
54241,196493,2
54242,196495,1
54243,196497,3
54244,196499,4
54245,196501,3
54246,196503,7
54247,196505,2
54248,196507,2
54249,196509,2
54250,196511,21
54251,196513,1
54252,196515,1
54253,196517,3
54254,196519,1
54255,196521,2
54256,196523,5
54257,196525,5
54258,196527,4
54259,196529,1
54260,196531,3
54261,196533,7
54262,196535,3
54263,196537,3
54264,196539,4
54265,196541,2
54266,196543,3
54267,196545,3
54268,196547,1
54269,196549,2
54270,196551,1
54271,196553,7
54272,196555,3
54273,196557,7
54274,196559,7
54275,196561,7
54276,196565,1
54277,196567,29
54278,196569,1
54279,196573,2
54280,196575,2
54281,196577,3
54282,196579,1
54283,196583,2
54284,196585,1
54285,196587,4
54286,196589,4
54287,196591,4
54288,196593,2
54289,196597,14
54290,196599,2
54291,196601,2
54292,196603,2
54293,196607,1
54294,196609,1
54295,196611,50
54296,196613,2
54297,196615,1
54298,196617,2
54299,196619,6
54300,196621,1
54301,196627,7
54302,196629,3
54303,196631,1
54304,196635,2
54305,196637,2
54306,196639,2
54307,196641,4
54308,196645,1
54309,196647,1
54310,196651,1
54311,196653,3
54312,196655,4
54313,196659,3
54314,196661,1
54315,196665,8
54316,196667,1
54317,196671,1
54318,196675,3
54319,196677,3
54320,196679,2
54321,196681,3
54322,196683,1
54323,196685,1
54324,196687,1
54325,196689,1
54326,196691,1
54327,196693,11
54328,196695,8
54329,196697,4
54330,196699,2
54331,196701,3
54332,196703,2
54333,196705,6
54334,196707,21
54335,196709,1
54336,196715,1
54337,196717,3
54338,196719,1
54339,196721,2
54340,196723,1
54341,196725,1
54342,196727,2
54343,196729,1
54344,196733,7
54345,196737,3
54346,196739,2
54347,196741,2
54348,196743,4
54349,196745,4
54350,196747,1
54351,196751,8
54352,196753,1
54353,196755,1
54354,196757,2
54355,196759,3
54356,196761,2
54357,196767,2
54358,196769,6
54359,196771,6
54360,196773,6
54361,196775,2
54362,196777,5
54363,196779,1
54364,196781,1
54365,196783,1
54366,196785,1
54367,196787,1
54368,196793,1
54369,196795,2
54370,196799,2
54371,196801,15
54372,196803,2
54373,196805,1
54374,196807,1
54375,196809,2
54376,196811,1
54377,196813,1
54378,196815,3
54379,196821,1
54380,196823,1
54381,196825,1
54382,196827,3
54383,196829,1
54384,196831,2
54385,196833,1
54386,196835,1
54387,196837,2
54388,196839,3
54389,196841,3
54390,196845,1
54391,196847,6
54392,196849,5
54393,196851,2
54394,196853,3
54395,196855,1
54396,196857,1
54397,196859,1
54398,196861,4
54399,196863,7
54400,196865,3
54401,196867,2
54402,196869,3
54403,196871,3
54404,196877,1
54405,196879,2
54406,196883,1
54407,196885,1
54408,196887,64
54409,196889,588
54410,196891,288
54411,196893,120
54412,196895,89
54413,196897,1
54414,196899,3
54415,196901,3
54416,196903,4
54417,196905,1
54418,196909,2
54419,196913,2
54420,196915,7
54421,196917,2
54422,196919,1
54423,196925,1
54424,196929,3
54425,196931,11
54426,196933,3
54427,196935,3
54428,196937,52
54429,196939,3
54430,196943,5
54431,196945,5
54432,196947,7
54433,196949,1
54434,196951,3
54435,196953,2
54436,196957,5
54437,196959,1
54438,196961,2
54439,196963,1
54440,196965,3
54441,196967,1
54442,196969,22
54443,196971,2
54444,196973,4
54445,196975,4
54446,196979,5
54447,196981,1
54448,196983,1
54449,196985,2
54450,196987,4
54451,196989,4
54452,196991,2
54453,196995,1
54454,196997,814
54455,196999,1
54456,197001,2
54457,197003,2
54458,197005,2
54459,197007,3
54460,197009,19
54461,197011,2
54462,197013,3
54463,197015,3
54464,197017,3
54465,197019,4
54466,197023,1
54467,197025,3
54468,197027,1
54469,197029,9
54470,197031,2
54471,197033,2
54472,197035,1
54473,197037,2
54474,197039,6
54475,197041,4
54476,197043,2
54477,197045,1
54478,197047,2
54479,197049,7
54480,197051,1
54481,197053,1
54482,197063,1
54483,197065,1
54484,197067,10
54485,197069,3
54486,197071,8
54487,197073,2
54488,197075,3
54489,197077,1
54490,197079,3
54491,197081,4
54492,197083,2
54493,197085,1
54494,197087,3
54495,197089,1
54496,197091,1
54497,197093,6
54498,197095,1
54499,197097,2
54500,197103,4
54501,197105,3
54502,197109,4
54503,197111,2
54504,197113,1
54505,197117,13
54506,197119,1
54507,197121,2
54508,197123,21
54509,197125,4
54510,197127,3
54511,197129,3
54512,197131,2
54513,197133,3
54514,197135,1
54515,197137,2
54516,197139,3
54517,197141,19
54518,197143,7
54519,197145,3
54520,197147,2
54521,197149,2
54522,197151,2
54523,197153,2
54524,197155,2
54525,197157,2
54526,197159,2
54527,197161,1
54528,197167,2
54529,197169,2
54530,197173,1
54531,197175,622
54532,197177,31
54533,197179,7
54534,197181,1
54535,197183,1
54536,197185,1
54537,197187,4
54538,197189,3
54539,197191,5
54540,197195,20
54541,197197,8
54542,197199,213
54543,197201,124
54544,197203,224
54545,197205,5
54546,197207,85
54547,197209,18
54548,197211,2
54549,197215,1
54550,197217,3
54551,197219,1
54552,197221,1
54553,197223,1
54554,197225,24
54555,197227,2
54556,197231,1
54557,197235,1
54558,197237,1
54559,197239,2
54560,197241,1
54561,197243,1
54562,197245,2
54563,197247,1
54564,197249,1
54565,197251,1
54566,197253,1
54567,197255,2
54568,197257,2
54569,197259,2
54570,197261,2
54571,197263,1
54572,197265,1
54573,197267,2
54574,197269,1
54575,197271,2
54576,197273,1
54577,197275,2
54578,197277,14
54579,197279,6
54580,197281,6
54581,197283,10
54582,197285,2
54583,197287,3
54584,197289,2
54585,197295,1
54586,197297,2
54587,197299,5
54588,197301,1
54589,197303,3
54590,197305,1
54591,197307,2
54592,197309,4
54593,197311,8
54594,197313,3
54595,197315,1
54596,197317,2
54597,197321,2
54598,197325,3
54599,197327,1
54600,197329,2
54601,197331,2
54602,197333,9
54603,197335,2
54604,197337,2
54605,197343,183
54606,197349,1
54607,197351,2
54608,197353,2
54609,197355,1
54610,197357,3
54611,197359,2
54612,197363,2
54613,197365,8
54614,197367,2
54615,197369,1
54616,197371,2
54617,197373,1
54618,197377,1
54619,197379,29
54620,197381,1
54621,197383,3
54622,197385,2
54623,197387,1
54624,197389,21
54625,197393,6
54626,197395,6
54627,197397,10
54628,197399,1
54629,197403,1
54630,197405,1
54631,197407,2
54632,197409,2
54633,197411,13
54634,197413,1
54635,197415,7
54636,197417,1
54637,197419,20
54638,197423,1
54639,197425,4
54640,197427,2
54641,197429,2
54642,197433,4
54643,197435,2
54644,197439,2
54645,197441,1
54646,197443,9
54647,197449,1
54648,197453,10
54649,197455,3
54650,197457,1
54651,197463,1
54652,197465,2
54653,197467,1
54654,197469,2
54655,197471,1
54656,197473,1
54657,197475,3
54658,197477,3
54659,197481,1
54660,197483,2
54661,197485,3
54662,197489,1
54663,197491,48
54664,197493,3
54665,197495,5
54666,197497,1
54667,197499,1
54668,197501,1
54669,197505,2
54670,197507,2
54671,197509,9
54672,197513,1
54673,197515,1
54674,197517,1
54675,197523,5
54676,197525,3
54677,197527,1
54678,197529,129
54679,197531,3
54680,197533,1
54681,197537,255
54682,197539,3
54683,197541,1
54684,197547,3
54685,197549,2
54686,197551,2
54687,197553,1
54688,197557,7
54689,197559,1
54690,197561,2
54691,197563,1
54692,197565,1
54693,197567,1
54694,197569,3
54695,197571,2
54696,197573,5
54697,197575,2
54698,197577,8
54699,197579,11
54700,197583,4
54701,197585,1
54702,197587,2
54703,197589,1
54704,197591,31
54705,197593,2
54706,197595,1
54707,197597,6
54708,197599,1
54709,197601,2
54710,197603,3
54711,197605,5
54712,197607,2
54713,197611,5
54714,197613,1
54715,197615,1
54716,197617,1
54717,197619,2
54718,197621,3
54719,197623,2
54720,197625,5
54721,197627,1
54722,197629,4
54723,197631,3
54724,197633,1
54725,197635,2
54726,197637,2
54727,197639,1
54728,197643,1
54729,197645,3
54730,197647,3
54731,197649,2
54732,197651,41
54733,197657,3
54734,197659,4
54735,197661,1
54736,197663,170
54737,197665,1
54738,197667,2
54739,197669,4
54740,197671,1
54741,197673,7
54742,197675,2
54743,197677,11
54744,197679,6
54745,197681,3
54746,197683,2
54747,197685,2
54748,197687,2
54749,197689,188
54750,197691,313
54751,197693,1
54752,197695,1
54753,197697,22
54754,197699,2
54755,197703,2
54756,197705,2
54757,197707,112
54758,197709,41
54759,197711,769
54760,197713,10
54761,197715,3
54762,197717,1
54763,197719,2
54764,197721,2
54765,197723,1
54766,197725,2
54767,197727,2
54768,197729,4
54769,197731,2
54770,197733,1
54771,197735,5
54772,197737,2
54773,197739,2
54774,197741,4
54775,197743,2
54776,197745,2
54777,197747,1
54778,197749,2
54779,197751,2
54780,197753,2
54781,197755,5
54782,197757,16
54783,197759,3
54784,197761,6
54785,197763,7
54786,197765,9
54787,197767,7
54788,197769,5
54789,197771,23
54790,197773,6
54791,197775,5
54792,197777,5
54793,197779,6
54794,197781,6
54795,197783,4
54796,197785,5
54797,197787,7
54798,197789,5
54799,197791,7
54800,197793,4
54801,197795,3
54802,197797,6
54803,197799,7
54804,197801,5
54805,197803,3
54806,197805,6
54807,197807,6
54808,197809,3
54809,197811,6
54810,197813,11
54811,197815,10
54812,197817,7
54813,197819,7
54814,197821,2
54815,197823,4
54816,197825,7
54817,197827,3
54818,197829,9
54819,197831,12
54820,197833,7
54821,197835,6
54822,197837,8
54823,197839,5
54824,197841,2
54825,197843,10
54826,197845,9
54827,197847,9
54828,197849,10
54829,197851,1
54830,197853,5
54831,197855,13
54832,197857,2
54833,197859,1
54834,197861,1
54835,197863,2
54836,197865,3
54837,197869,1
54838,197871,3
54839,197873,5
54840,197875,144
54841,197877,30
54842,197879,231
54843,197881,11
54844,197883,79
54845,197885,2
54846,197887,8
54847,197889,60
54848,197891,1
54849,197895,5
54850,197897,4
54851,197899,6
54852,197901,2
54853,197903,2
54854,197905,1
54855,197907,4
54856,197909,41
54857,197911,1
54858,197913,4
54859,197915,1
54860,197917,1
54861,197919,5
54862,197921,2
54863,197923,4
54864,197925,4
54865,197927,4
54866,197929,4
54867,197931,4
54868,197933,5
54869,197935,4
54870,197937,1
54871,197939,1
54872,197941,1
54873,197943,2
54874,197945,2
54875,197947,1
54876,197949,1
54877,197955,5
54878,197957,7
54879,197959,1
54880,197961,1
54881,197963,2
54882,197965,8
54883,197967,2
54884,197969,1
54885,197973,1
54886,197979,4
54887,197981,1
54888,197983,2
54889,197987,10
54890,197989,3
54891,197991,2
54892,197993,2
54893,197997,1
54894,198003,5
54895,198005,1
54896,198007,1
54897,198009,1
54898,198011,1
54899,198013,1
54900,198021,1
54901,198025,1
54902,198027,1
54903,198029,1
54904,198031,1
54905,198033,1
54906,198035,2
54907,198039,1
54908,198041,1
54909,198047,1
54910,198051,1
54911,198057,2
54912,198059,1
54913,198061,2
54914,198063,2
54915,198065,1
54916,198067,7
54917,198071,2
54918,198073,1
54919,198075,13
54920,198077,4
54921,198079,3
54922,198081,1
54923,198083,2
54924,198085,2
54925,198087,2
54926,198089,1
54927,198091,3
54928,198095,2
54929,198097,2
54930,198099,4
54931,198101,15
54932,198103,3
54933,198105,1
54934,198107,9
54935,198109,1
54936,198111,12
54937,198113,1
54938,198115,6
54939,198117,1
54940,198119,7
54941,198121,12
54942,198123,2
54943,198125,1
54944,198127,2
54945,198129,43
54946,198131,2
54947,198133,5
54948,198135,6
54949,198137,1
54950,198139,5
54951,198141,16
54952,198143,23
54953,198145,69
54954,198147,75
54955,198149,3
54956,198151,1
54957,198153,55
54958,198155,3
54959,198157,8
54960,198159,2
54961,198161,5
54962,198163,3
54963,198165,3
54964,198167,1
54965,198169,3
54966,198171,3
54967,198173,4
54968,198177,2
54969,198179,1
54970,198181,3
54971,198183,2
54972,198185,288
54973,198187,1
54974,198189,2
54975,198191,2
54976,198193,3
54977,198195,1
54978,198197,1
54979,198199,1
54980,198201,2
54981,198203,1
54982,198205,2
54983,198207,1
54984,198209,2
54985,198211,4
54986,198213,1
54987,198215,2
54988,198217,3
54989,198219,2
54990,198221,1
54991,198223,3
54992,198227,1
54993,198229,2
54994,198231,1
54995,198233,1
54996,198237,2
54997,198239,3
54998,198241,10
54999,198243,3
55000,198245,1
55001,198247,1
55002,198249,3
55003,198251,1
55004,198253,1
55005,198255,2
55006,198257,1
55007,198259,1
55008,198261,7
55009,198263,2
55010,198265,95
55011,198267,4
55012,198269,1
55013,198271,10
55014,198273,13
55015,198275,4
55016,198277,3
55017,198279,2
55018,198283,1
55019,198285,2
55020,198287,1
55021,198289,1
55022,198291,5
55023,198293,1
55024,198295,11
55025,198297,1
55026,198299,1
55027,198301,3
55028,198303,1
55029,198305,1
55030,198307,2
55031,198309,3
55032,198311,2
55033,198313,1
55034,198315,1
55035,198317,1
55036,198319,1
55037,198321,1
55038,198323,1
55039,198325,1
55040,198327,1
55041,198329,1
55042,198331,1
55043,198333,1
55044,198335,2
55045,198337,1
55046,198339,2
55047,198341,1
55048,198343,2
55049,198345,2
55050,198347,1
55051,198349,3
55052,198351,2
55053,198353,1
55054,198355,3
55055,198357,1
55056,198359,2
55057,198361,2
55058,198363,1
55059,198365,2
55060,198367,1
55061,198369,1
55062,198371,1
55063,198373,1
55064,198375,1
55065,198377,1
55066,198379,1
55067,198381,1
55068,198383,1
55069,198385,1
55070,198387,1
55071,198389,1
55072,198391,1
55073,198393,1
55074,198395,1
55075,198397,1
55076,198399,1
55077,198401,1
55078,198403,1
55079,198405,1
55080,198407,2
55081,198409,3
55082,198411,1
55083,198413,1
55084,198415,1
55085,198417,1
55086,198419,2
55087,198421,1
55088,198423,2
55089,198425,2
55090,198427,2
55091,198429,1
55092,198431,2
55093,198433,2
55094,198435,1
55095,198437,2
55096,198439,2
55097,198441,2
55098,198443,2
55099,198445,2
55100,198447,1
55101,198449,2
55102,198451,2
55103,198453,2
55104,198455,1
55105,198457,2
55106,198459,3
55107,198461,1
55108,198463,3
55109,198465,3
55110,198467,1
55111,198469,4
55112,198471,4
55113,198475,2
55114,198477,1
55115,198479,2
55116,198481,1
55117,198483,2
55118,198485,1
55119,198487,3
55120,198489,1
55121,198491,2
55122,198493,3
55123,198495,3
55124,198497,5
55125,198499,3
55126,198501,9
55127,198503,4
55128,198505,4
55129,198507,1
55130,198509,1
55131,198511,1
55132,198513,2
55133,198515,2
55134,198517,2
55135,198519,4
55136,198521,5
55137,198523,2
55138,198525,2
55139,198527,1
55140,198529,1
55141,198531,3
55142,198535,3
55143,198537,4
55144,198543,4
55145,198545,2
55146,198547,1
55147,198549,4
55148,198551,2
55149,198553,1
55150,198555,2
55151,198557,1
55152,198559,1
55153,198561,1
55154,198567,3
55155,198569,1
55156,198571,2
55157,198573,1
55158,198575,6
55159,198577,13
55160,198579,1
55161,198581,3
55162,198583,2
55163,198585,1
55164,198587,1
55165,198589,1
55166,198591,3
55167,198593,6
55168,198595,2
55169,198597,2
55170,198599,3
55171,198601,1
55172,198603,2
55173,198605,1
55174,198607,2
55175,198609,8
55176,198611,10
55177,198615,3
55178,198617,2
55179,198619,8
55180,198621,2
55181,198623,1
55182,198625,1
55183,198627,3
55184,198629,1
55185,198633,2
55186,198635,2
55187,198637,1
55188,198639,4
55189,198641,2
55190,198643,2
55191,198645,4
55192,198647,2
55193,198649,11
55194,198651,11
55195,198653,4
55196,198655,2
55197,198657,5
55198,198659,2
55199,198665,2
55200,198667,31
55201,198669,1
55202,198673,14
55203,198675,1
55204,198677,3
55205,198681,1
55206,198683,6
55207,198685,3
55208,198687,2
55209,198689,1
55210,198691,3
55211,198693,3
55212,198695,2
55213,198697,3
55214,198699,1
55215,198701,13
55216,198703,40
55217,198705,1
55218,198707,2
55219,198709,1
55220,198711,2
55221,198713,4
55222,198715,6
55223,198717,1
55224,198721,2
